Age,ArenaSize,Paternity,Treatment,TotDist,MeanVel,MeanTimeZ1,FreqZ1,CumDurZ1,LatencyZ1,CumDur%Z1,MeanTimeZ2,MeanTimeZ2Zero,FreqZ2,CumDurZ2,LatencyZ2,LatencyZ2360,CumDur%Z2,MeanMeander,TotMeander,FreqZAlter,FreqTransZ1>Z2,FreqTransZ2>Z1,MeanTurnAngle,VarTurnAngle,MeanAngVel,Mean%Activ,Tot%Act,Mean%Mobility
14,58,55,25,898.058,2.49972,71.7926,5,358.963,0,99.6945,0.316663,0.316663,2,0.633327,140.932,140.932,0.175893,79.8775,859642,1,1,0,1.20447,14545.6,36.1343,0.00928244,100.102,12.1697
14,58,55,25,2106.71,5.9139,25.2307,14,353.23,0,98.1022,4.69995,4.69995,1,4.69995,51.1995,51.1995,1.30531,337.266,3593560,2,1,1,1.41527,8123.73,42.4585,0.0289206,311.446,23.3953
14,58,55,25,1244.22,3.49734,50.8947,7,356.263,0,98.9446,1.71665,1.71665,2,3.4333,220.264,220.264,0.953527,-216.185,-2296750,1,1,0,-0.351896,10074.9,-10.557,0.018995,204.842,13.2602
14,58,55,25,2043.33,6.10683,7.13468,47,335.33,0,93.1309,0,0,0,0,0,360,0,49.7563,495175,0,0,0,-1.22389,8253.71,-36.717,0.0225183,234.438,21.9418
14,58,55,25,1437.33,4.68037,4.39397,78,342.73,0,95.1861,0.323806,0.323806,7,2.26664,156.165,156.165,0.629513,-13.0807,-115594,4,2,2,-0.00915571,10016.8,-0.274674,0.0205403,215.18,16.2742
14,58,55,25,1344.72,3.88914,9.09688,33,300.197,0,83.3734,3.13806,3.13806,14,43.9329,53.9328,53.9328,12.2014,-190.687,-1970560,4,2,2,-0.349519,9874.07,-10.4857,0.0151361,158.959,13.4236
189,138,313,5,182945,513.993,24.414,14,341.797,0,94.9269,3.2933,3.2933,5,16.4665,3.4333,3.4333,4.57323,-0.0397907,-422.776,10,5,5,3.57275,4244.31,107.184,0.144704,1545.15,3.9656
189,138,313,5,230347,646.747,29.6219,12,355.463,0,98.7225,1.39999,1.39999,2,2.79997,310.264,310.264,0.777634,0.795679,8477.96,4,2,2,0.122404,4810.29,3.67216,0.0973892,1040.6,2.88027
161,138,39,5,101651,282.785,179.965,2,359.93,0,99.963,0,0,0,0,0,360,0,0.759045,8181.75,0,0,0,-0.201409,1956.26,-6.04233,0.0281399,303.461,1.5394
161,138,39,5,98393.4,280.539,8.87584,18,159.765,0,44.3714,28.1378,28.1378,7,196.965,162.498,162.498,54.7028,-0.386438,-4017.8,1,1,0,-2.21754,4091.91,-66.5268,0.0477014,501.914,1.50443
161,138,39,5,793558,2206.39,71.1793,5,355.896,0,98.8428,1.04166,1.04166,4,4.16662,46.3662,46.3662,1.15719,-3.84542,-41472.9,8,4,4,1.02848,1455.11,30.8548,0.374212,4037.75,7.31747
161,138,39,5,65573.4,183.014,89.9574,4,359.83,0,99.9352,0,0,0,0,0,360,0,1.9049,20405.3,0,0,0,4.60235,7789.41,138.072,0.0249062,267.717,1.44635
161,138,39,5,406121,1130.01,32.3897,10,323.897,0,89.9556,4.50412,4.50412,8,36.033,36.3663,36.3663,10.0074,-0.493421,-5316.12,12,6,6,0.0925953,1728.85,2.77789,0.174396,1880.33,3.99911
161,138,39,5,50054.1,139.713,51.2804,7,358.963,0,99.6945,0.66666,0.66666,1,0.66666,0.366663,0.366663,0.185151,6.86552,73639.6,2,1,1,8.92972,5925.49,267.894,0.0137633,147.928,1.22285
161,138,39,5,529130,1473.64,51.3233,7,359.263,0,99.7778,0.166665,0.166665,4,0.66666,1.19999,1.19999,0.185151,-0.836769,-9000.29,6,3,3,0.242722,4416.1,7.28173,0.244142,2629.9,4.88713
189,138,313,25,389536,1982.05,7.26993,20,145.399,0,72.4464,2.84909,2.84909,19,54.1328,8.93324,8.93324,26.9723,-0.00500812,-29.1623,28,14,14,-0.109197,62.1717,-3.27594,0.324307,1912.11,7.14259
189,138,313,25,706769,1967.27,71.646,5,358.23,0,99.4908,0.55555,0.55555,3,1.66665,0.299997,0.299997,0.462877,-0.555057,-5977.96,6,3,3,0.157633,4750.91,4.72905,0.389901,4202.35,9.28894
189,138,313,25,306123,861.357,17.9402,19,340.863,0,94.6677,2.48093,2.48093,7,17.3665,3.69996,3.69996,4.82318,3.48611,36966.7,12,6,6,6.85191,4674.06,205.559,0.182804,1949.06,5.08329
189,138,313,25,1550290,4310.39,27.2608,12,327.13,0,90.8535,2.99391,2.99391,11,32.933,0.166665,0.166665,9.14645,-0.0212084,-228.733,18,9,9,-0.0430938,881.228,-1.29283,0.749247,8084.37,19.0682
189,138,313,25,833977,2318.77,89.4324,4,357.73,0,99.352,0.77777,0.77777,3,2.33331,91.0991,91.0991,0.648028,-0.0845997,-912.408,6,3,3,0.151144,2249.91,4.53437,0.412177,4447.39,8.92872
189,138,37,25,126677,352.242,119.51,3,358.53,0,99.5742,0.766659,0.766659,2,1.53332,346.763,346.763,0.425847,-0.569536,-6140.74,4,2,2,-1.90571,5100.1,-57.1719,0.0535671,577.935,1.90836
189,138,37,25,292256,813.639,29.0405,9,261.364,0,72.5884,16.4054,16.4054,6,98.4323,104.799,104.799,27.3375,-1.21991,-13136,10,5,5,-1.59414,2313.45,-47.8248,0.240354,2590.05,4.27031
189,138,37,25,155393,432.332,179.982,2,359.963,0,99.9722,0,0,0,0,0,360,0,2.30183,24806.8,0,0,0,1.72786,5496.89,51.8364,0.0682859,736.327,1.91589
21,58,51,0,1782.2,4.95658,56.855,6,341.13,0,94.7417,4.67495,4.67495,4,18.6998,69.9993,69.9993,5.19348,137.46,1481680,1,1,0,0.17624,3153.81,5.28726,0.0499754,539.085,9.56221
21,58,51,0,2700.99,7.50977,24.9498,14,349.297,0,97.0098,1.29582,1.29582,8,10.3666,22.5331,22.5331,2.8791,-5.43694,-58637.4,1,1,0,0.138055,3150.45,4.14169,0.0869731,938.439,14.327
21,58,51,0,2922.25,8.12497,58.8661,6,353.196,0,98.0929,1.37332,1.37332,5,6.8666,102.399,102.399,1.90705,-54.6966,-589902,1,1,0,0.152069,1942.15,4.56212,0.0852636,919.994,14.0774
21,58,53,0,1502.51,4.19464,34.1478,9,307.33,0,85.3546,6.5916,6.5916,8,52.7328,18.7665,18.7665,14.6454,85.2846,912716,1,1,0,0.321834,1766.55,9.65512,0.047798,513.637,10.087
21,58,53,0,1004.03,2.79159,89.5158,4,358.063,0,99.4445,0.66666,0.66666,3,1.99998,38.5663,38.5663,0.555453,-20.889,-225267,1,1,0,1.06632,6690.14,31.9899,0.0376098,405.809,7.75862
21,58,53,0,1961.85,5.45722,43.4954,8,347.963,0,96.6395,1.72855,1.72855,7,12.0999,32.3663,32.3663,3.36049,-381.091,-4105490,1,1,0,-0.714532,3926.85,-21.4362,0.0541883,584.42,13.9887
21,58,53,0,277.237,0.770825,360.063,1,360.063,0,100,0,0,0,0,0,360,0,-549.283,-5924010,0,0,0,-1.15949,10462.9,-34.7851,0.0109929,118.613,3.97131
21,58,53,0,1250.25,3.47618,89.8241,4,359.296,0,99.7871,0,0,0,0,0,360,0,242.333,2613560,0,0,0,-0.206407,4993.01,-6.19228,0.0303132,327.079,11.0063
21,58,53,0,1720.14,4.78266,88.7658,4,355.063,0,98.6114,1.66665,1.66665,3,4.99995,152.665,152.665,1.38863,-134.132,-1446610,1,1,0,-0.384462,3739.57,-11.534,0.0523913,565.302,10.4695
21,58,53,0,1009.88,2.80811,117.854,3,353.563,0,98.1948,3.24997,3.24997,2,6.49993,162.398,162.398,1.80522,137.077,1477960,1,1,0,0.410807,6212.82,12.3243,0.0295238,318.532,7.90813
21,58,53,0,1034.57,2.87649,360.063,1,360.063,0,100,0,0,0,0,0,360,0,229.571,2475930,0,0,0,-0.651714,7734.33,-19.5516,0.020467,220.839,9.16844
21,58,53,0,857.054,2.38294,88.7324,4,354.93,0,98.5743,1.71109,1.71109,3,5.13328,60.4661,60.4661,1.42566,-152.467,-1644200,1,1,0,0.0887555,4499.48,2.66269,0.0356204,384.344,7.99802
21,58,53,0,833.856,2.31844,360.063,1,360.063,0,100,0,0,0,0,0,360,0,-105.68,-1139760,0,0,0,-1.82077,6128.78,-54.6238,0.0192037,207.208,7.2884
21,58,53,0,2220.8,6.17468,26.0382,13,338.497,0,94.0104,1.92725,1.92725,11,21.1998,11.5999,11.5999,5.8878,5.33275,57513.7,1,1,0,-0.123566,2006.09,-3.707,0.0543201,586.114,13.6617
21,58,53,0,431.962,1.20124,360.063,1,360.063,0,100,0,0,0,0,0,360,0,-117.466,-1266400,0,0,0,-0.317532,8745.85,-9.52605,0.0106187,114.555,6.13144
21,58,55,0,2171.77,6.03834,7.66317,39,298.864,0,83.0031,3.50219,3.50219,15,52.5328,13.3999,13.3999,14.5899,117.919,1271750,1,1,0,-0.362647,4905.99,-10.8795,0.0509333,549.571,10.8575
21,58,55,0,656.11,1.82576,119.977,3,359.93,0,99.963,0,0,0,0,0,360,0,25.7339,277103,0,0,0,-0.319222,8738.79,-9.57676,0.0434819,468.865,9.41089
21,58,55,0,3596.6,10.2595,4.88377,68,332.097,0.633327,92.2329,1.74443,1.74443,3,5.23328,0,0,1.45343,15.5503,162874,3,1,2,0.344594,2365.28,10.3379,0.0873022,929.244,22.4621
21,58,55,0,664.059,1.84634,360.063,1,360.063,0,100,0,0,0,0,0,360,0,-170.666,-1840640,0,0,0,-0.343999,11890.4,-10.3201,0.0214802,231.771,6.77894
21,58,55,0,2002.61,5.65927,12.4463,28,348.497,0,96.7876,1.33999,1.33999,5,6.69993,57.0328,57.0328,1.86077,3.59451,38037.1,5,3,2,0.1516,5128.17,4.54806,0.0573011,613.81,15.7003
21,58,55,0,1345.31,3.74048,33.1263,10,331.263,0,92.0015,3.5708,3.5708,8,28.5664,50.1662,50.1662,7.93372,-51.7005,-557589,1,1,0,0.0607011,2047.4,1.82105,0.0552004,595.613,9.75993
21,58,55,0,3153.51,8.76796,51.0804,7,357.563,0,99.3057,0.833325,0.833325,2,1.66665,19.5665,19.5665,0.462877,-251.832,-2716010,1,1,0,-0.45721,3751.25,-13.7164,0.060957,657.726,19.7179
21,58,55,0,1584.72,4.40611,69.9393,5,349.697,0,97.1209,2.59164,2.59164,4,10.3666,214.265,214.265,2.8791,62.8597,677879,1,1,0,0.894523,4683.95,26.8359,0.046071,497.106,12.1569
21,58,55,0,1423.53,3.95794,49.7757,7,348.43,0,96.7691,1.93887,1.93887,6,11.6332,183.831,183.831,3.23088,198.613,2142040,1,1,0,0.505473,7312.39,15.1643,0.0290374,313.313,9.34765
21,58,55,0,1140.4,4.38002,11.9923,22,263.831,0,73.2735,0,0,0,0,0,360,0,100.608,782024,0,0,0,0.317533,8027,9.52608,0.034056,271.358,14.427
14,58,51,25,2210.88,6.15735,59.0605,6,354.363,0,98.417,1.84443,1.84443,3,5.53328,52.7661,52.7661,1.53675,-199.449,-2144680,1,1,0,-0.560858,4678.45,-16.8259,0.0426229,459.134,15.2094
14,58,51,25,1616.27,5.09281,32.5906,11,358.496,0,99.5649,0.549994,0.549994,2,1.09999,166.065,166.065,0.305499,-163.907,-1481720,2,1,1,-1.43079,5909.85,-42.9242,0.0424755,404.409,12.0093
14,58,51,25,1133.31,3.17309,51.3471,7,359.43,0,99.8241,0,0,0,0,0,360,0,9.07065,96729.4,0,0,0,-0.594541,7773.26,-17.8364,0.0375129,401.951,10.2162
14,58,51,25,844.151,2.47675,119.943,3,359.83,0,99.9352,0,0,0,0,0,360,0,87.6786,876260,0,0,0,0.687574,9086.66,20.6274,0.0253997,259.712,8.26888
14,58,51,25,1121.33,3.53771,26.0895,13,339.163,0,94.1955,2.92854,2.92854,7,20.4998,16.0998,16.0998,5.69339,391.368,3518010,6,3,3,0.491104,4166.52,14.7333,0.0350923,333.693,9.31854
14,58,51,25,2418.02,7.6231,19.7628,18,355.73,0,98.7965,0.4619,0.4619,7,3.2333,35.3663,35.3663,0.897982,382.378,3440640,6,3,3,1.01334,3593.15,30.4005,0.0766845,729.73,15.5927
14,58,51,25,1012.77,3.29108,44.5787,8,356.63,0,99.0465,1.54998,1.54998,2,3.09997,183.265,183.265,0.860952,-165.725,-1428210,4,2,2,-0.606212,8458.45,-18.1865,0.0317228,292.865,8.59756
14,58,51,25,1457.72,4.81313,35.5396,10,355.396,0,98.7039,1.04999,1.04999,4,4.19996,199.298,199.298,1.16645,165.098,1389470,4,2,2,1.09035,4368.85,32.7107,0.0268565,244.018,12.7337
14,58,51,25,704.296,2.31704,180.015,2,360.03,0,99.9907,0,0,0,0,0,360,0,-521.968,-4412720,0,0,0,-1.26671,10881.3,-38.0018,0.0148717,135.615,8.9012
14,58,51,25,1443.23,4.01273,360.063,1,360.063,0,100,0,0,0,0,0,360,0,-18.1518,-195767,0,0,0,-0.943146,4579.8,-28.2946,0.0422685,456.077,11.364
14,58,51,25,2035.32,5.65896,8.32055,42,349.463,0,97.0561,0,0,0,0,0,360,0,101.105,1090420,0,0,0,0.524218,5612.15,15.7267,0.0345303,372.582,17.2588
14,58,51,25,793.049,2.20498,176.698,2,353.396,0,98.1485,6.6666,6.6666,1,6.6666,2.99997,2.99997,1.85151,-75.1869,-810890,1,1,0,-1.19352,11443.8,-35.8059,0.0184875,199.48,11.9629
14,58,51,25,543.239,1.51041,360.063,1,360.063,0,100,0,0,0,0,0,360,0,221.83,2392430,0,0,0,-0.137379,10614.9,-4.12141,0.0119699,129.155,5.90711
14,58,51,25,492.673,1.36982,149.149,2,298.297,0,82.8458,61.766,61.766,1,61.766,284.63,284.63,17.1542,127.533,1375450,1,1,0,-0.389343,15313.9,-11.6804,0.00438702,47.336,8.14412
14,58,51,25,2397.63,6.6818,39.6181,9,356.563,0,99.028,0.639994,0.639994,5,3.19997,53.5661,53.5661,0.888724,98.3205,1056160,3,2,1,0.890802,4701.73,26.7243,0.0532276,572.996,15.0818
21,58,53,0,832.22,2.31389,53.2606,6,319.563,0,88.7521,8.09992,8.09992,5,40.4996,43.7329,43.7329,11.2479,343.343,3702950,1,1,0,1.13696,5337.78,34.1093,0.0452505,488.253,6.7567
21,58,53,0,409.532,1.14278,25.8844,13,336.497,0,93.4549,3.27616,3.27616,7,22.9331,14.3332,14.3332,6.36919,-309.626,-3323220,4,2,2,-1.05241,7965.99,-31.5727,0.0218122,234.503,5.34163
21,58,53,0,444.182,1.23752,119.977,3,359.93,0,99.963,0,0,0,0,0,360,0,112.055,1204480,0,0,0,-0.106162,6381.66,-3.1849,0.0193792,208.676,5.18918
21,58,53,0,1080.03,3.01773,43.6537,8,349.23,0,96.9913,1.79998,1.79998,6,10.7999,125.865,125.865,2.99944,83.8254,895171,3,2,1,-0.237204,6636.63,-7.1162,0.0401661,431.264,7.72712
21,58,53,0,1809.44,5.03839,50.4709,7,353.296,0,98.1207,0.939991,0.939991,5,4.69995,163.898,163.898,1.30531,28.6155,307788,1,1,0,0.106094,4550.44,3.18285,0.0490506,528.471,11.4006
21,58,53,0,1074.25,2.98986,34.6063,10,346.063,0,96.1118,1.55554,1.55554,9,13.9999,190.131,190.131,3.88817,139.563,1502260,1,1,0,1.02852,8134.9,30.8558,0.0321461,346.503,8.04806
21,58,53,0,420.417,1.17022,58.1994,6,349.197,0,96.982,10.4666,10.4666,1,10.4666,70.3326,70.3326,2.90687,-164.632,-1772590,2,1,1,0.187089,7471,5.61273,0.0209319,225.604,5.08007
21,58,53,0,2210.76,6.14959,26.2408,13,341.13,0,94.7417,1.57776,1.57776,12,18.9331,2.19998,2.19998,5.25829,-23.5262,-253448,1,1,0,-0.348341,2945.34,-10.4503,0.0714948,771.072,11.9862
21,58,53,0,1672.39,4.64989,71.9259,5,359.63,0,99.8797,0.166665,0.166665,2,0.33333,40.9663,40.9663,0.0925754,40.5092,436851,1,1,0,-0.181786,6714.28,-5.45364,0.0554446,598.247,10.8924
21,58,53,0,2876.7,8.00127,44.2329,8,353.863,0,98.2781,0.885705,0.885705,7,6.19994,35.7663,35.7663,1.7219,-63.7931,-687307,1,1,0,0.279475,1506.22,8.38434,0.0711235,767.138,14.445
21,58,53,0,4323.53,12.0501,12.5154,28,350.43,0,97.3246,0.533328,0.533328,7,3.7333,40.6329,40.6329,1.03685,102.153,1096310,2,1,1,0.657978,2499.21,19.7396,0.104951,1129.69,19.8661
21,58,53,0,1338.5,4.3164,10.7561,32,344.197,0.233331,95.5934,2.03998,2.03998,5,10.1999,0,0,2.83281,38.145,333617,3,1,2,-0.479613,6663.2,-14.3885,0.0521363,485.024,10.1205
21,58,53,0,923.925,3.00336,9.6712,36,348.163,0,96.6951,1.40554,1.40554,6,8.43325,3.69996,3.69996,2.34216,260.702,2251680,2,1,1,0.720988,8828.32,21.6299,0.0298524,275.508,7.56471
21,58,53,0,413.125,1.38278,31.7845,11,349.63,0,97.1024,3.07775,3.07775,3,9.23324,122.865,122.865,2.56434,-404.145,-3322070,3,2,1,-0.0661222,10051.4,-1.98369,0.014682,131.595,4.4761
21,58,53,0,2001.93,6.38785,14.261,24,342.263,0,95.0565,1.48999,1.48999,10,14.8999,111.332,111.332,4.13812,-136.861,-1212310,8,4,4,-0.155023,3392.99,-4.65074,0.0608237,571.865,12.1092
189,138,39,5,316438,906.362,118.354,3,355.063,0,98.6114,1.66665,1.66665,3,4.99995,95.999,95.999,1.38863,-0.172888,-1787.66,5,3,2,0.00203945,1181.79,0.0611841,0.316108,3310.91,5.90798
189,138,39,5,702845,2195.5,21.4206,16,342.73,0,95.1861,1.87406,1.87406,9,16.8665,6.2666,6.2666,4.68432,0.162116,1481.58,18,9,9,-0.492877,2436.08,-14.7864,0.364316,3498.89,10.3967
189,138,39,5,86323.5,289.355,15.5071,23,356.663,0,99.0557,0.899991,0.899991,1,0.899991,308.397,308.397,0.249954,0.439765,3636.42,2,1,1,0.736336,4836.78,22.0903,0.0732291,655.4,1.74854
189,138,39,5,165770,461.161,118.521,3,355.563,0,98.7502,2.24998,2.24998,2,4.49995,10.7999,10.7999,1.24977,-0.688119,-7413.11,4,2,2,-0.730903,3988.15,-21.9273,0.0879664,948.63,2.62247
189,138,39,5,172110,478.53,9.74038,14,136.365,0,37.8726,15.9784,15.9784,14,223.698,2.49998,2.49998,62.1274,-0.221242,-2386.09,17,9,8,-0.199122,1068.23,-5.97372,0.158015,1704.98,3.34123
189,138,39,5,425718,1218.21,7.14235,44,314.264,0,87.2801,6.06184,6.06184,7,42.4329,98.599,98.599,11.7849,-0.149518,-1548.26,12,6,6,0.196866,848.896,5.90603,0.24196,2536.71,5.85056
189,138,39,5,208890,581.278,89.7074,4,358.83,0,99.6575,0.411107,0.411107,3,1.23332,6.8666,6.8666,0.342529,-3.6749,-39567.7,6,3,3,-0.579686,6638.47,-17.3908,0.0615222,663.27,2.1787
189,138,39,5,1118000,3113.07,67.3593,5,336.797,0,93.5382,7.72215,7.72215,3,23.1664,6.5666,6.5666,6.43399,2.65808,28598.3,6,3,3,0.494116,930.141,14.8236,0.480712,5179.19,11.5579
189,138,39,5,105267,293.552,84.2492,4,336.997,0,93.5938,22.9331,22.9331,1,22.9331,60.0327,60.0327,6.36919,-0.153875,-1651.39,2,1,1,0.18813,2884.16,5.64395,0.130469,1403.59,2.66041
189,138,318,5,381066,1059.9,179.865,2,359.73,0,99.9074,0.33333,0.33333,1,0.33333,230.931,230.931,0.0925754,-0.356254,-3838.99,2,1,1,-3.08268,3412.58,-92.4814,0.219708,2369.77,3.80826
189,138,318,5,534116,1676.64,21.6352,16,346.163,0,96.1396,2.2222,2.2222,6,13.3332,59.0327,59.0327,3.70302,-0.127178,-1133.92,12,6,6,0.201071,392.279,6.0322,0.308455,2947.9,7.07206
189,138,318,5,1508300,4787.8,13.7199,25,342.997,0,95.2601,0.877184,0.877184,19,16.6665,1.83332,1.83332,4.62877,0.0264571,230.177,38,19,19,0.189942,174.09,5.69833,0.652708,6168.74,16.2249
189,138,318,5,1210580,3365.88,179.498,2,358.996,0,99.7038,1.06666,1.06666,1,1.06666,45.0329,45.0329,0.296241,-0.0191677,-206.724,2,1,1,-0.167917,159.928,-5.03756,0.582465,6284.8,11.5491
189,138,318,5,1062180,2953.27,16.6982,21,350.663,0,97.3894,0.469995,0.469995,20,9.39991,3.2333,3.2333,2.61063,0.0219028,236.221,40,20,20,0.752635,1827.8,22.5793,0.771976,8329.62,12.8871
189,138,318,5,568067,1579.44,38.4774,9,346.297,0,96.1766,1.72082,1.72082,8,13.7665,10.5666,10.5666,3.82337,0.837821,9035.9,16,8,8,0.728699,1316.19,21.8612,0.289024,3118.57,5.9661
189,138,33,0,226906,631.999,89.0824,4,356.33,0,98.9632,3.46663,3.46663,1,3.46663,305.997,305.997,0.962785,-0.840339,-9043.73,2,1,1,1.74086,5865.25,52.2262,0.138953,1496.67,4.05809
189,138,33,0,518518,1441.68,10.4172,25,260.431,0,72.3292,3.98529,3.98529,25,99.6323,3.76663,3.76663,27.6708,0.0434229,468.316,41,21,20,0.612348,195.696,18.3706,0.367077,3960.77,6.78288
21,58,55,25,2231.46,6.21353,70.2793,5,351.396,0,97.593,2.16664,2.16664,4,8.66658,71.5993,71.5993,2.40696,16.7891,180667,1,1,0,0.392901,4602.96,11.7871,0.0724086,780.131,12.8451
21,58,55,25,2815.06,7.85094,5.95173,56,333.297,0,92.5662,0.890467,0.890467,7,6.23327,57.3661,57.3661,1.73116,-49.4363,-530897,5,3,2,0.173856,3214.28,5.21573,0.0832038,895.023,17.0751
21,58,55,25,360.174,1.00151,360.063,1,360.063,0,100,0,0,0,0,0,360,0,282.724,3048330,0,0,0,-0.25408,12256.2,-7.62248,0.011984,129.295,4.69205
21,58,55,25,322.64,0.897062,360.063,1,360.063,0,100,0,0,0,0,0,360,0,266.362,2872710,0,0,0,3.06264,15330,91.8802,0.00805694,86.9344,5.93622
21,58,55,25,723.15,2.01063,26.6331,10,266.331,0,73.9678,11.6832,11.6832,8,93.4657,142.532,142.532,25.9582,21.8626,235788,1,1,0,0.602867,9452.24,18.0862,0.0182528,196.948,9.38259
21,58,55,25,100.966,0.280881,360.063,1,360.063,0,100,0,0,0,0,0,360,0,-122.902,-1323900,0,0,0,-1.03174,16583.9,-30.9525,2.25E-05,0.243163,3.59103
21,58,55,25,927.193,2.57795,9.99882,31,309.964,0,86.0859,7.43326,7.43326,2,14.8665,253.397,253.397,4.12887,-23.7307,-255936,1,1,0,-1.30945,6921.45,-39.2838,0.0408746,441.037,8.84869
21,58,55,25,3245.48,9.02953,7.06163,47,331.897,0,92.1774,1.48332,1.48332,8,11.8665,10.3999,10.3999,3.29569,84.7865,913490,1,1,0,0.5031,2158.28,15.0932,0.0958908,1033.99,16.7911
21,58,55,25,2979.23,8.2926,5.25295,61,320.43,0,88.9928,0.466662,0.466662,1,0.466662,57.5328,57.5328,0.129606,-48.5602,-522799,2,1,1,0.154998,4186.6,4.65,0.106209,1144.72,19.2704
21,58,55,25,606.604,1.68659,360.063,1,360.063,0,100,0,0,0,0,0,360,0,-143.818,-1551070,0,0,0,-0.640163,9536.03,-19.2051,0.0321804,347.226,7.34644
21,58,55,25,1251.46,3.47952,15.0651,23,346.497,0.099999,96.2322,1.37776,1.37776,6,8.26658,21.8998,21.8998,2.29587,-523.365,-5644490,1,1,0,-0.926803,5515.78,-27.8044,0.0468,504.972,9.33264
21,58,55,25,1801.24,5.04083,16.7792,21,352.363,0,97.8615,0.522217,0.522217,3,1.56665,67.9993,67.9993,0.435105,-376.591,-4034420,1,1,0,-0.906872,9952.61,-27.2064,0.0627682,673.753,11.1156
21,58,55,25,2132.07,5.93511,9.17807,29,266.164,0,73.9215,5.05736,5.05736,18,91.0324,6.06661,6.06661,25.2824,17.2607,185916,3,2,1,-0.160098,3121.61,-4.80299,0.0880512,948.928,14.6378
189,138,37,25,104723,291.169,99.0323,3,297.097,0,82.5125,31.483,31.483,2,62.966,237.298,237.298,17.4875,-1.96077,-21146.9,4,2,2,0.954763,4994.88,28.6432,0.0648059,699.256,2.07934
189,138,37,25,1373130,3817.83,25.3767,13,329.897,0,91.6219,2.51386,2.51386,12,30.1664,7.96659,7.96659,8.37808,0.0196917,212.375,18,9,9,-0.590789,405.327,-17.7238,0.828631,8940.93,17.5191
189,138,318,25,1604060,4460.73,16.9682,20,339.363,0,94.2511,1.08946,1.08946,19,20.6998,3.49997,3.49997,5.74894,0.0273723,295.128,38,19,19,0.958995,225.125,28.7701,0.565752,6103.33,14.5794
189,138,318,25,2302380,6401.48,44.5954,8,356.763,0,99.0835,0.471424,0.471424,7,3.29997,40.0329,40.0329,0.916497,0.00260064,28.048,14,7,7,0.241984,117.511,7.25958,0.781939,8437.12,22.332
189,138,318,25,2143040,5996.81,13.2973,26,345.73,0,96.0193,0.817639,0.817639,17,13.8999,48.3329,48.3329,3.8604,0.00311958,33.2859,31,16,15,0.326607,70.7749,9.79829,0.803223,8611.36,18.6434
189,138,318,25,1925860,5362.58,39.307,9,353.763,0,98.2503,1.01666,1.01666,6,6.09994,5.93327,5.93327,1.69413,0.00710552,76.4768,12,6,6,0.438003,99.5648,13.1402,0.777384,8375.54,17.516
189,138,318,25,65051,180.867,98.6657,2,197.331,0,54.8047,162.732,162.732,1,162.732,11.2999,11.2999,45.1953,1.19088,12843.6,2,1,1,0.621462,5099.31,18.6441,0.028088,303.07,1.27859
189,138,318,25,535153,1487.93,13.4983,21,283.464,0,78.7262,3.82996,3.82996,20,76.5992,14.8665,14.8665,21.2738,0.0247779,267.23,32,16,16,0.109867,1152.93,3.29605,0.448524,4839.57,7.36012
189,138,318,25,2709310,7532.9,39.3255,9,353.93,0,98.2966,0.766659,0.766659,8,6.13327,12.6332,12.6332,1.70339,0.001393,15.0235,16,8,8,0.787337,75.8246,23.6204,0.899504,9705.65,20.5425
189,138,318,25,1502750,4189.88,35.6296,10,356.296,0,98.9539,0.441662,0.441662,8,3.5333,35.8996,35.8996,0.9813,0.507812,5451.87,14,7,7,0.254877,962.552,7.64639,0.554999,5971.79,11.6475
189,138,318,25,2378970,6614.43,31.833,11,350.163,0,97.2505,0.98999,0.98999,10,9.8999,7.0666,7.0666,2.74949,0.0138105,148.947,20,10,10,0.312362,114.764,9.37096,0.867515,9360.49,20.458
189,138,318,25,1071810,2980.87,32.1148,11,353.263,0,98.1115,0.679993,0.679993,10,6.79993,1.73332,1.73332,1.88854,0.895335,9651.71,20,10,10,0.483369,2688.79,14.5012,0.460125,4963.37,11.5339
189,138,318,25,2869630,8013.58,35.673,10,356.73,0,99.0742,0.674993,0.674993,4,2.69997,13.2332,13.2332,0.749861,-0.00787803,-84.4762,8,4,4,-0.318451,303.553,-9.55363,1.36827,14699.3,28.6034
21,58,51,25,302.458,0.853365,177.565,2,355.13,0,98.6299,0,0,0,0,0,360,0,-173.87,-1846850,0,0,0,-1.58708,9957.27,-47.6128,0.00926262,98.5264,4.4431
21,58,51,25,844.312,2.3688,32.5785,11,358.363,0,99.5279,0.33333,0.33333,1,0.33333,68.266,68.266,0.0925754,-317.899,-3383720,2,1,1,0.00692957,4828.2,0.207889,0.0390845,417.931,6.36004
21,58,51,25,819.641,2.28082,89.7741,4,359.096,0,99.7315,0.322219,0.322219,3,0.966657,148.265,148.265,0.268469,85.5634,921347,1,1,0,0.418039,7937.13,12.5413,0.04255,458.731,7.65813
21,58,51,25,1419.17,3.94657,89.3574,4,357.43,0,99.2687,0.877769,0.877769,3,2.63331,159.965,159.965,0.731346,-29.1888,-314656,1,1,0,0.377354,8090.79,11.3207,0.0607517,655.39,10.4051
21,58,51,25,661.658,1.84017,70.8593,5,354.296,0,98.3984,1.91109,1.91109,3,5.73328,178.498,178.498,1.5923,-367.047,-3956770,1,1,0,0.578248,6722,17.3476,0.0360575,388.953,6.06135
